date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2012305,2012-10-31,MOD21A2,LST_Night_1KM,270.6000,279.2400,263617.5312,8.6400,274.6016,1.5538,1.2465,961,960,99.90
A2012313,2012-11-08,MOD21A2,LST_Night_1KM,267.9600,277.1000,260216.4375,9.1400,272.7635,2.3704,1.5396,961,954,99.27
A2012321,2012-11-16,MOD21A2,LST_Night_1KM,268.7200,274.9600,258032.2812,6.2400,271.6129,1.2412,1.1141,961,950,98.86
A2012329,2012-11-24,MOD21A2,LST_Night_1KM,265.5800,278.2400,259034.0938,12.6600,273.5312,3.0740,1.7533,961,947,98.54
A2012337,2012-12-02,MOD21A2,LST_Night_1KM,254.3600,264.6000,240016.5781,10.2400,258.6385,2.8198,1.6792,961,928,96.57
A2012345,2012-12-10,MOD21A2,LST_Night_1KM,255.8000,274.6800,65107.3164,18.8800,261.4752,16.1785,4.0222,961,249,25.91
A2012353,2012-12-18,MOD21A2,LST_Night_1KM,268.6600,268.6600,268.6600,0.0000,268.6600,0.0000,0.0000,961,1,0.10
A2012361,2012-12-26,MOD21A2,LST_Night_1KM,263.3000,272.2600,248355.0469,8.9600,267.3359,1.5689,1.2525,961,929,96.67
A2013001,2013-01-01,MOD21A2,LST_Night_1KM,249.8800,272.5400,195400.4531,22.6600,254.7594,28.5835,5.3464,961,767,79.81
A2013009,2013-01-09,MOD21A2,LST_Night_1KM,232.4000,269.8000,157447.8906,37.4000,260.2444,6.8534,2.6179,961,605,62.96
A2013017,2013-01-17,MOD21A2,LST_Night_1KM,254.1600,264.0800,85158.4844,9.9200,260.4235,5.7807,2.4043,961,327,34.03
A2013025,2013-01-25,MOD21A2,LST_Night_1KM,257.2800,267.5600,212880.7344,10.2800,260.8832,2.0788,1.4418,961,816,84.91
A2013033,2013-02-02,MOD21A2,LST_Night_1KM,255.5400,272.8000,16386.1836,17.2600,268.6259,22.0893,4.6999,961,61,6.35
A2013041,2013-02-10,MOD21A2,LST_Night_1KM,258.0800,267.2400,51164.2656,9.1600,265.0998,3.2329,1.7980,961,193,20.08
A2013049,2013-02-18,MOD21A2,LST_Night_1KM,251.3200,265.3400,19039.8809,14.0200,260.8203,11.1575,3.3403,961,73,7.60
A2013057,2013-02-26,MOD21A2,LST_Night_1KM,267.5400,272.9400,258478.0312,5.4000,270.6576,0.9206,0.9595,961,955,99.38
A2013065,2013-03-06,MOD21A2,LST_Night_1KM,271.1400,277.8600,79574.4219,6.7200,274.3946,2.0311,1.4252,961,290,30.18
A2013073,2013-03-14,MOD21A2,LST_Night_1KM,261.4000,271.0200,250460.4062,9.6200,267.3003,3.6273,1.9045,961,937,97.50
A2013081,2013-03-22,MOD21A2,LST_Night_1KM,258.9200,274.8000,253421.5938,15.8800,265.3629,2.1687,1.4726,961,955,99.38
A2013089,2013-03-30,MOD21A2,LST_Night_1KM,256.0000,268.1200,102779.0000,12.1200,263.5359,3.4120,1.8472,961,390,40.58
A2013097,2013-04-07,MOD21A2,LST_Night_1KM,269.2200,278.8200,262351.6250,9.6000,272.9986,1.2852,1.1337,961,961,100.00
A2013105,2013-04-15,MOD21A2,LST_Night_1KM,274.0200,283.4800,268118.8125,9.4600,278.9998,1.8040,1.3431,961,961,100.00
A2013113,2013-04-23,MOD21A2,LST_Night_1KM,277.6400,287.5600,242465.9844,9.9200,282.9241,2.3727,1.5404,961,857,89.18
A2013121,2013-05-01,MOD21A2,LST_Night_1KM,278.4800,285.5800,261673.0938,7.1000,281.9753,0.6900,0.8307,961,928,96.57
A2013129,2013-05-09,MOD21A2,LST_Night_1KM,270.4200,288.8200,193973.2500,18.4000,283.1726,3.9055,1.9762,961,685,71.28
A2013137,2013-05-17,MOD21A2,LST_Night_1KM,274.6400,290.6600,216669.3125,16.0200,284.3429,3.4302,1.8521,961,762,79.29
A2013145,2013-05-25,MOD21A2,LST_Night_1KM,275.8800,286.6200,186537.1094,10.7400,282.6320,4.5691,2.1375,961,660,68.68
A2013153,2013-06-02,MOD21A2,LST_Night_1KM,273.5400,288.4000,169470.0312,14.8600,286.2669,1.4609,1.2087,961,592,61.60
A2013161,2013-06-10,MOD21A2,LST_Night_1KM,284.5000,292.2000,266404.9062,7.7000,287.6943,1.1879,1.0899,961,926,96.36
A2013169,2013-06-18,MOD21A2,LST_Night_1KM,287.7800,299.8000,282194.0625,12.0200,293.6463,6.8254,2.6125,961,961,100.00
A2013177,2013-06-26,MOD21A2,LST_Night_1KM,268.4600,292.0000,183052.6562,23.5400,286.4674,3.6993,1.9234,961,639,66.49
A2013185,2013-07-04,MOD21A2,LST_Night_1KM,285.1200,295.5000,252138.5469,10.3800,288.8185,2.9637,1.7215,961,873,90.84
A2013193,2013-07-12,MOD21A2,LST_Night_1KM,283.4800,292.9800,235131.1719,9.5000,287.7982,1.9543,1.3979,961,817,85.02
A2013201,2013-07-20,MOD21A2,LST_Night_1KM,284.8200,297.7600,272377.7188,12.9400,288.5357,5.8489,2.4185,961,944,98.23
A2013209,2013-07-28,MOD21A2,LST_Night_1KM,288.1800,299.0000,281551.1562,10.8200,292.9773,5.7533,2.3986,961,961,100.00
A2013217,2013-08-05,MOD21A2,LST_Night_1KM,289.4000,299.1800,282114.8125,9.7800,293.5638,3.4239,1.8504,961,961,100.00
A2013225,2013-08-13,MOD21A2,LST_Night_1KM,280.9800,288.6000,264620.8438,7.6200,284.8448,1.7746,1.3321,961,929,96.67
A2013233,2013-08-21,MOD21A2,LST_Night_1KM,279.5200,289.6200,253701.0625,10.1000,284.4182,2.2950,1.5149,961,892,92.82
A2013241,2013-08-29,MOD21A2,LST_Night_1KM,280.0000,286.5800,269709.7500,6.5800,283.6065,1.8183,1.3484,961,951,98.96
A2013249,2013-09-06,MOD21A2,LST_Night_1KM,279.8600,287.2600,271252.2500,7.4000,283.4402,1.9299,1.3892,961,957,99.58
A2013257,2013-09-14,MOD21A2,LST_Night_1KM,278.1400,283.4800,264321.5000,5.3400,281.1931,1.0360,1.0179,961,940,97.81
A2013265,2013-09-22,MOD21A2,LST_Night_1KM,274.1200,283.0000,264971.8438,8.8800,277.1672,1.4859,1.2190,961,956,99.48
A2013273,2013-09-30,MOD21A2,LST_Night_1KM,270.8600,279.4400,264067.7500,8.5800,275.6448,1.2902,1.1359,961,958,99.69
A2013281,2013-10-08,MOD21A2,LST_Night_1KM,276.8600,283.2600,268193.7188,6.4000,280.8311,1.3633,1.1676,961,955,99.38
A2013289,2013-10-16,MOD21A2,LST_Night_1KM,276.9400,285.2200,267788.8438,8.2800,280.9956,2.8287,1.6819,961,953,99.17
A2013297,2013-10-24,MOD21A2,LST_Night_1KM,276.3800,286.2000,269857.0625,9.8200,281.3942,1.9304,1.3894,961,959,99.79
A2013305,2013-11-01,MOD21A2,LST_Night_1KM,261.7000,279.4600,41729.1094,17.7600,276.3517,4.0734,2.0183,961,151,15.71
A2013313,2013-11-09,MOD21A2,LST_Night_1KM,270.1400,277.8600,258732.5469,7.7200,272.9246,0.8555,0.9249,961,948,98.65
A2013321,2013-11-17,MOD21A2,LST_Night_1KM,269.3400,277.1800,261566.8281,7.8400,273.8920,1.5230,1.2341,961,955,99.38
A2013329,2013-11-25,MOD21A2,LST_Night_1KM,260.9400,275.1400,244872.7500,14.2000,269.3870,0.9587,0.9791,961,909,94.59
A2013337,2013-12-03,MOD21A2,LST_Night_1KM,254.3600,273.3400,159270.5312,18.9800,268.1322,3.2082,1.7912,961,594,61.81
A2013345,2013-12-11,MOD21A2,LST_Night_1KM,267.8400,273.5800,257746.1562,5.7400,271.0265,0.7474,0.8645,961,951,98.96
A2013353,2013-12-19,MOD21A2,LST_Night_1KM,268.6800,276.8800,250439.1875,8.2000,272.5127,2.2627,1.5042,961,919,95.63
A2013361,2013-12-27,MOD21A2,LST_Night_1KM,265.1600,276.4800,202468.5000,11.3200,272.1351,6.5599,2.5612,961,744,77.42
A2014001,2014-01-01,MOD21A2,LST_Night_1KM,268.8000,276.1200,254393.5000,7.3200,273.5414,1.0339,1.0168,961,930,96.77
A2014009,2014-01-09,MOD21A2,LST_Night_1KM,251.8400,266.6400,10371.9004,14.8000,265.9462,5.2731,2.2963,961,39,4.06
A2014017,2014-01-17,MOD21A2,LST_Night_1KM,258.5400,267.4200,10546.8828,8.8800,263.6721,4.7191,2.1723,961,40,4.16
A2014025,2014-01-25,MOD21A2,LST_Night_1KM,255.5000,262.5600,160496.0469,7.0600,259.2828,1.8721,1.3683,961,619,64.41
A2014033,2014-02-02,MOD21A2,LST_Night_1KM,268.1400,274.4200,259326.4375,6.2800,270.6956,0.9958,0.9979,961,958,99.69
A2014041,2014-02-10,MOD21A2,LST_Night_1KM,267.9000,273.8200,240512.3438,5.9200,271.1526,1.0606,1.0299,961,887,92.30
A2014049,2014-02-18,MOD21A2,LST_Night_1KM,266.1600,275.5800,260845.3594,9.4200,271.9973,1.4857,1.2189,961,959,99.79
A2014057,2014-02-26,MOD21A2,LST_Night_1KM,269.6400,276.0400,261747.4688,6.4000,273.5083,1.2539,1.1198,961,957,99.58
A2014065,2014-03-06,MOD21A2,LST_Night_1KM,269.3400,277.4800,262540.6875,8.1400,273.1953,2.0276,1.4239,961,961,100.00
A2014073,2014-03-14,MOD21A2,LST_Night_1KM,269.7200,279.8000,261943.2188,10.0800,275.7297,2.8960,1.7018,961,950,98.86
A2014081,2014-03-22,MOD21A2,LST_Night_1KM,269.6000,277.5200,262303.1562,7.9200,274.0890,2.5318,1.5912,961,957,99.58
A2014089,2014-03-30,MOD21A2,LST_Night_1KM,272.4800,282.3800,260274.2656,9.9000,277.7740,3.1173,1.7656,961,937,97.50
A2014097,2014-04-07,MOD21A2,LST_Night_1KM,269.0000,281.2800,261133.5469,12.2800,276.0397,3.3830,1.8393,961,946,98.44
A2014105,2014-04-15,MOD21A2,LST_Night_1KM,270.9800,283.1400,265318.0000,12.1600,277.8199,2.4651,1.5701,961,955,99.38
A2014113,2014-04-23,MOD21A2,LST_Night_1KM,266.9000,285.3800,231968.1719,18.4800,281.8568,3.1932,1.7869,961,823,85.64
A2014121,2014-05-01,MOD21A2,LST_Night_1KM,272.9600,284.2200,261046.7344,11.2600,278.5984,3.8973,1.9742,961,937,97.50
A2014129,2014-05-09,MOD21A2,LST_Night_1KM,266.4800,286.7600,226359.4219,20.2800,283.3034,6.2689,2.5038,961,799,83.14
A2014137,2014-05-17,MOD21A2,LST_Night_1KM,275.8400,290.9800,235617.5781,15.1400,285.2513,3.0075,1.7342,961,826,85.95
A2014145,2014-05-25,MOD21A2,LST_Night_1KM,277.8000,290.9000,266344.0625,13.1000,283.6465,3.4738,1.8638,961,939,97.71
A2014153,2014-06-02,MOD21A2,LST_Night_1KM,284.7400,296.2200,277769.3438,11.4800,289.0420,4.0860,2.0214,961,961,100.00
A2014161,2014-06-10,MOD21A2,LST_Night_1KM,281.6600,295.1600,269029.1562,13.5000,285.8971,3.4914,1.8685,961,941,97.92
A2014169,2014-06-18,MOD21A2,LST_Night_1KM,269.0400,288.6600,97120.2891,19.6200,283.1495,14.4152,3.7967,961,343,35.69
A2014177,2014-06-26,MOD21A2,LST_Night_1KM,278.9400,287.9000,233007.7812,8.9600,284.1558,1.9693,1.4033,961,820,85.33
A2014185,2014-07-04,MOD21A2,LST_Night_1KM,286.6800,297.8600,179326.6250,11.1800,292.5394,4.6147,2.1482,961,613,63.79
A2014193,2014-07-12,MOD21A2,LST_Night_1KM,285.8600,297.6600,227844.9062,11.8000,290.9897,5.0183,2.2402,961,783,81.48
A2014201,2014-07-20,MOD21A2,LST_Night_1KM,286.4600,294.8600,166972.8438,8.4000,290.8935,0.7493,0.8656,961,574,59.73
A2014209,2014-07-28,MOD21A2,LST_Night_1KM,286.6800,295.7400,155048.2500,9.0600,291.4441,2.5704,1.6032,961,532,55.36
A2014217,2014-08-05,MOD21A2,LST_Night_1KM,280.6800,294.3800,213283.3281,13.7000,288.2207,1.9825,1.4080,961,740,77.00
A2014225,2014-08-13,MOD21A2,LST_Night_1KM,282.8800,289.7200,157081.2656,6.8400,285.6023,0.8897,0.9432,961,550,57.23
A2014233,2014-08-21,MOD21A2,LST_Night_1KM,279.4800,288.2000,265874.7812,8.7200,282.8455,1.7848,1.3360,961,940,97.81
A2014241,2014-08-29,MOD21A2,LST_Night_1KM,284.3000,290.2000,272678.3438,5.9000,287.0298,1.2027,1.0967,961,950,98.86
A2014249,2014-09-06,MOD21A2,LST_Night_1KM,282.8200,292.0600,164281.3906,9.2400,288.2130,2.0670,1.4377,961,570,59.31
A2014257,2014-09-14,MOD21A2,LST_Night_1KM,280.5000,288.8000,243251.6562,8.3000,284.5049,1.5620,1.2498,961,855,88.97
A2014265,2014-09-22,MOD21A2,LST_Night_1KM,266.1800,285.4600,264878.0000,19.2800,279.4072,4.0640,2.0159,961,948,98.65
A2014273,2014-09-30,MOD21A2,LST_Night_1KM,276.7400,283.6200,267987.0625,6.8800,280.3212,1.4167,1.1902,961,956,99.48
A2014281,2014-10-08,MOD21A2,LST_Night_1KM,279.6600,291.4600,271489.3125,11.8000,284.8786,1.3864,1.1775,961,953,99.17
A2014289,2014-10-16,MOD21A2,LST_Night_1KM,260.3200,286.6200,271991.4688,26.3000,284.2126,5.8235,2.4132,961,957,99.58
A2014297,2014-10-24,MOD21A2,LST_Night_1KM,270.4400,277.4200,261169.1719,6.9800,273.4756,1.3981,1.1824,961,955,99.38
A2014305,2014-11-01,MOD21A2,LST_Night_1KM,273.1000,281.3600,264704.8125,8.2600,278.0513,1.6340,1.2783,961,952,99.06
A2014313,2014-11-09,MOD21A2,LST_Night_1KM,275.4400,279.8600,19145.8027,4.4200,277.4754,1.0411,1.0203,961,69,7.18
A2014321,2014-11-17,MOD21A2,LST_Night_1KM,256.5400,274.9800,77626.1641,18.4400,273.3316,2.8440,1.6864,961,284,29.55
A2014329,2014-11-25,MOD21A2,LST_Night_1KM,269.9200,270.8800,5946.9795,0.9600,270.3173,0.0982,0.3134,961,22,2.29
A2014337,2014-12-03,MOD21A2,LST_Night_1KM,262.2200,274.5400,255514.4062,12.3200,268.3975,3.5676,1.8888,961,952,99.06
A2014345,2014-12-11,MOD21A2,LST_Night_1KM,262.4200,266.0200,19783.8613,3.6000,263.7848,0.9731,0.9865,961,75,7.80
A2014353,2014-12-19,MOD21A2,LST_Night_1KM,254.8000,274.9200,86571.9844,20.1200,267.1975,9.8814,3.1435,961,324,33.71
A2014361,2014-12-27,MOD21A2,LST_Night_1KM,259.9400,267.1200,89237.4531,7.1800,263.2373,2.4040,1.5505,961,339,35.28
A2015001,2015-01-01,MOD21A2,LST_Night_1KM,256.0200,274.5400,120522.9766,18.5200,267.8288,12.8774,3.5885,961,450,46.83
A2015009,2015-01-09,MOD21A2,LST_Night_1KM,262.4800,276.6200,260511.3438,14.1400,272.5014,4.4893,2.1188,961,956,99.48
A2015017,2015-01-17,MOD21A2,LST_Night_1KM,264.5000,266.0800,3447.4194,1.5800,265.1861,0.1706,0.4130,961,13,1.35
A2015025,2015-01-25,MOD21A2,LST_Night_1KM,259.2800,271.4000,169574.8750,12.1200,265.3754,4.9208,2.2183,961,639,66.49
A2015033,2015-02-02,MOD21A2,LST_Night_1KM,244.9200,268.8800,86396.7422,23.9600,262.6041,12.3588,3.5155,961,329,34.24
A2015041,2015-02-10,MOD21A2,LST_Night_1KM,266.8400,273.2400,258533.5469,6.4000,269.3058,0.7910,0.8894,961,960,99.90
A2015049,2015-02-18,MOD21A2,LST_Night_1KM,252.1200,272.7000,185632.3125,20.5800,263.3083,20.2637,4.5015,961,705,73.36
A2015057,2015-02-26,MOD21A2,LST_Night_1KM,268.8600,273.6600,260981.9531,4.8000,271.5733,0.5787,0.7607,961,961,100.00
A2015065,2015-03-06,MOD21A2,LST_Night_1KM,268.6800,275.8600,250648.3750,7.1800,272.1481,1.5316,1.2376,961,921,95.84
A2015073,2015-03-14,MOD21A2,LST_Night_1KM,270.7600,277.2400,263200.0625,6.4800,273.8814,1.2040,1.0973,961,961,100.00
A2015081,2015-03-22,MOD21A2,LST_Night_1KM,264.7800,281.5800,91685.8828,16.8000,276.1623,21.8983,4.6796,961,332,34.55
A2015089,2015-03-30,MOD21A2,LST_Night_1KM,263.1400,273.9800,260096.2812,10.8400,271.2162,2.5154,1.5860,961,959,99.79
A2015097,2015-04-07,MOD21A2,LST_Night_1KM,273.8400,283.3800,266412.5938,9.5400,278.3831,3.0376,1.7429,961,957,99.58
A2015105,2015-04-15,MOD21A2,LST_Night_1KM,274.6600,282.7600,268483.9375,8.1000,279.3798,2.1655,1.4716,961,961,100.00
A2015113,2015-04-23,MOD21A2,LST_Night_1KM,276.0600,288.0400,259338.2031,11.9800,281.5833,2.5397,1.5937,961,921,95.84
A2015121,2015-05-01,MOD21A2,LST_Night_1KM,252.9600,281.8600,257205.8750,28.9000,278.3613,8.8236,2.9705,961,924,96.15
A2015129,2015-05-09,MOD21A2,LST_Night_1KM,275.1000,283.7600,260978.1562,8.6600,278.8228,2.6376,1.6241,961,936,97.40
A2015137,2015-05-17,MOD21A2,LST_Night_1KM,279.1800,287.9200,173885.7812,8.7400,283.6636,3.0550,1.7479,961,613,63.79
A2015145,2015-05-25,MOD21A2,LST_Night_1KM,274.9600,287.1200,246014.5781,12.1600,279.8801,3.0172,1.7370,961,879,91.47
A2015153,2015-06-02,MOD21A2,LST_Night_1KM,282.8200,296.6200,275078.7500,13.8000,288.0406,6.8009,2.6079,961,955,99.38
A2015161,2015-06-10,MOD21A2,LST_Night_1KM,277.4800,290.5800,233916.0625,13.1000,284.5694,2.8920,1.7006,961,822,85.54
A2015169,2015-06-18,MOD21A2,LST_Night_1KM,261.8600,287.7200,194043.8438,25.8600,282.0405,6.0660,2.4629,961,688,71.59
A2015177,2015-06-26,MOD21A2,LST_Night_1KM,284.2200,294.1800,237337.1719,9.9600,289.0830,6.3933,2.5285,961,821,85.43
A2015185,2015-07-04,MOD21A2,LST_Night_1KM,285.8800,298.7400,279813.8125,12.8600,291.1694,9.2806,3.0464,961,961,100.00
A2015193,2015-07-12,MOD21A2,LST_Night_1KM,282.1000,297.4800,192004.8906,15.3800,288.7292,6.4846,2.5465,961,665,69.20
A2015201,2015-07-20,MOD21A2,LST_Night_1KM,280.3200,300.0600,279038.8438,19.7400,291.5766,12.3260,3.5108,961,957,99.58
A2015209,2015-07-28,MOD21A2,LST_Night_1KM,281.0000,296.2800,250004.8750,15.2800,286.7029,4.8187,2.1952,961,872,90.74
A2015217,2015-08-05,MOD21A2,LST_Night_1KM,292.1200,299.5200,283961.3438,7.4000,295.4853,1.7471,1.3218,961,961,100.00
A2015225,2015-08-13,MOD21A2,LST_Night_1KM,283.4000,298.0200,278331.6562,14.6200,289.6271,7.9715,2.8234,961,961,100.00
A2015233,2015-08-21,MOD21A2,LST_Night_1KM,283.3600,290.1200,202545.1250,6.7600,286.4853,1.7041,1.3054,961,707,73.57
A2015241,2015-08-29,MOD21A2,LST_Night_1KM,287.3800,296.9800,281153.4062,9.6000,292.5634,3.0859,1.7567,961,961,100.00
A2015249,2015-09-06,MOD21A2,LST_Night_1KM,273.4400,288.0400,191312.5625,14.6000,283.8465,6.7139,2.5911,961,674,70.14
A2015257,2015-09-14,MOD21A2,LST_Night_1KM,275.7600,290.0600,264531.7812,14.3000,280.8193,4.3298,2.0808,961,942,98.02
A2015265,2015-09-22,MOD21A2,LST_Night_1KM,275.1600,287.1000,269775.5625,11.9400,281.6029,2.2463,1.4988,961,958,99.69
A2015273,2015-09-30,MOD21A2,LST_Night_1KM,274.3600,283.7400,265302.8750,9.3800,278.3871,2.5901,1.6094,961,953,99.17
A2015281,2015-10-08,MOD21A2,LST_Night_1KM,266.2000,280.0400,212008.6094,13.8400,275.6939,5.8041,2.4092,961,769,80.02
A2015289,2015-10-16,MOD21A2,LST_Night_1KM,264.7000,278.6800,27804.1016,13.9800,275.2881,3.6450,1.9092,961,101,10.51
A2015297,2015-10-24,MOD21A2,LST_Night_1KM,272.0800,279.0600,262973.4688,6.9800,275.6535,1.3585,1.1655,961,954,99.27
A2015305,2015-11-01,MOD21A2,LST_Night_1KM,267.3200,281.0600,263201.7500,13.7400,277.0545,3.3856,1.8400,961,950,98.86
A2015313,2015-11-09,MOD21A2,LST_Night_1KM,265.1200,282.2800,36587.2617,17.1600,271.0168,33.2821,5.7691,961,135,14.05
A2015321,2015-11-17,MOD21A2,LST_Night_1KM,260.9800,275.4400,244347.1875,14.4600,269.1048,1.4796,1.2164,961,908,94.48
A2015329,2015-11-25,MOD21A2,LST_Night_1KM,257.7000,274.9600,235549.0781,17.2600,268.2791,2.2118,1.4872,961,878,91.36
A2015337,2015-12-03,MOD21A2,LST_Night_1KM,269.5800,275.8400,260652.2500,6.2600,273.5071,0.8106,0.9004,961,953,99.17
A2015345,2015-12-11,MOD21A2,LST_Night_1KM,265.5600,274.7800,74068.5078,9.2200,271.3132,4.4745,2.1153,961,273,28.41
A2015353,2015-12-19,MOD21A2,LST_Night_1KM,269.4600,277.6800,260385.9062,8.2200,274.9587,1.3294,1.1530,961,947,98.54
A2015361,2015-12-27,MOD21A2,LST_Night_1KM,263.0600,273.5800,254155.0625,10.5200,266.9696,1.7734,1.3317,961,952,99.06
A2016001,2016-01-01,MOD21A2,LST_Night_1KM,261.2000,271.9400,252308.2969,10.7400,263.6450,0.7768,0.8813,961,957,99.58
A2016009,2016-01-09,MOD21A2,LST_Night_1KM,258.4000,270.6400,26526.3594,12.2400,265.2636,10.9344,3.3067,961,100,10.41
A2016017,2016-01-17,MOD21A2,LST_Night_1KM,255.4400,265.3400,233954.2031,9.9000,260.5281,3.2052,1.7903,961,898,93.44
A2016025,2016-01-25,MOD21A2,LST_Night_1KM,268.2000,277.8200,254043.6250,9.6200,274.3452,1.9105,1.3822,961,926,96.36
A2016033,2016-02-02,MOD21A2,LST_Night_1KM,256.1000,276.4800,181656.0000,20.3800,271.1284,4.3146,2.0772,961,670,69.72
A2016041,2016-02-10,MOD21A2,LST_Night_1KM,256.5600,274.3600,122261.4766,17.8000,272.2973,2.2299,1.4933,961,449,46.72
A2016049,2016-02-18,MOD21A2,LST_Night_1KM,,,,,,,,961,0,0.00
A2016057,2016-02-26,MOD21A2,LST_Night_1KM,,,,,,,,961,0,0.00
A2016065,2016-03-05,MOD21A2,LST_Night_1KM,268.7000,276.4000,260100.3906,7.7000,274.0784,1.1559,1.0751,961,949,98.75
A2016073,2016-03-13,MOD21A2,LST_Night_1KM,261.2400,274.1600,259358.7812,12.9200,270.7294,3.5198,1.8761,961,958,99.69
A2016081,2016-03-21,MOD21A2,LST_Night_1KM,268.8800,278.4400,260577.4844,9.5600,273.4286,3.2225,1.7951,961,953,99.17
A2016089,2016-03-29,MOD21A2,LST_Night_1KM,273.5400,287.6000,262506.9062,14.0600,278.9659,4.3701,2.0905,961,941,97.92
A2016097,2016-04-06,MOD21A2,LST_Night_1KM,276.0400,283.4800,265218.4062,7.4400,279.7663,1.7051,1.3058,961,948,98.65
A2016105,2016-04-14,MOD21A2,LST_Night_1KM,274.3800,284.2200,266354.6875,9.8400,278.9054,2.6553,1.6295,961,955,99.38
A2016113,2016-04-22,MOD21A2,LST_Night_1KM,273.0000,281.2600,262257.3750,8.2600,277.2277,3.0103,1.7350,961,946,98.44
A2016121,2016-04-30,MOD21A2,LST_Night_1KM,278.2600,286.4200,263264.1562,8.1600,281.8674,1.6747,1.2941,961,934,97.19
A2016129,2016-05-08,MOD21A2,LST_Night_1KM,277.5600,286.6800,255835.0312,9.1200,282.6906,2.2029,1.4842,961,905,94.17
A2016137,2016-05-16,MOD21A2,LST_Night_1KM,276.3400,291.7800,226001.9375,15.4400,283.9220,8.5467,2.9235,961,796,82.83
A2016145,2016-05-24,MOD21A2,LST_Night_1KM,282.0600,290.7600,262581.7812,8.7000,286.3487,2.1917,1.4804,961,917,95.42
A2016153,2016-06-01,MOD21A2,LST_Night_1KM,280.8000,291.9400,248299.4219,11.1400,284.7470,2.1570,1.4687,961,872,90.74
A2016161,2016-06-09,MOD21A2,LST_Night_1KM,281.6600,293.4000,146620.9219,11.7400,286.9294,5.4816,2.3413,961,511,53.17
A2016169,2016-06-17,MOD21A2,LST_Night_1KM,285.1600,300.6200,280255.0625,15.4600,291.6286,8.7475,2.9576,961,961,100.00
A2016177,2016-06-25,MOD21A2,LST_Night_1KM,284.8600,297.1400,207398.7344,12.2800,288.8562,3.9806,1.9951,961,718,74.71
A2016185,2016-07-03,MOD21A2,LST_Night_1KM,282.4400,295.2000,236659.8906,12.7600,287.9074,5.7510,2.3981,961,822,85.54
A2016193,2016-07-11,MOD21A2,LST_Night_1KM,273.1000,290.2000,70636.6484,17.1000,288.3128,1.6263,1.2753,961,245,25.49
A2016201,2016-07-19,MOD21A2,LST_Night_1KM,281.5000,295.3400,239870.9375,13.8400,289.0011,2.4987,1.5807,961,830,86.37
A2016209,2016-07-27,MOD21A2,LST_Night_1KM,288.8600,293.2000,66041.7656,4.3400,290.9329,0.5801,0.7616,961,227,23.62
A2016217,2016-08-04,MOD21A2,LST_Night_1KM,279.9000,298.6200,244311.0000,18.7200,288.7837,9.9249,3.1504,961,846,88.03
A2016225,2016-08-12,MOD21A2,LST_Night_1KM,276.5600,290.8600,251836.8125,14.3000,287.1571,4.0042,2.0011,961,877,91.26
A2016233,2016-08-20,MOD21A2,LST_Night_1KM,282.6800,292.9400,276575.4062,10.2600,287.7996,2.6068,1.6146,961,961,100.00
A2016241,2016-08-28,MOD21A2,LST_Night_1KM,283.2800,292.5400,262144.2500,9.2600,287.1241,2.0000,1.4142,961,913,95.01
A2016249,2016-09-05,MOD21A2,LST_Night_1KM,285.6200,292.0200,276373.6875,6.4000,289.0938,1.6572,1.2873,961,956,99.48
A2016257,2016-09-13,MOD21A2,LST_Night_1KM,281.6200,292.3800,274075.7500,10.7600,287.8947,2.3263,1.5252,961,952,99.06
A2016265,2016-09-21,MOD21A2,LST_Night_1KM,276.6600,284.9600,268190.0000,8.3000,280.2403,1.6121,1.2697,961,957,99.58
A2016273,2016-09-29,MOD21A2,LST_Night_1KM,273.7000,284.8000,260710.3906,11.1000,277.6469,2.2944,1.5147,961,939,97.71
A2016281,2016-10-07,MOD21A2,LST_Night_1KM,272.6000,278.6000,201376.3281,6.0000,275.8580,0.7778,0.8819,961,730,75.96
A2016289,2016-10-15,MOD21A2,LST_Night_1KM,272.0800,280.2200,36220.5586,8.1400,274.3982,4.2273,2.0561,961,132,13.74
A2016297,2016-10-23,MOD21A2,LST_Night_1KM,270.8000,278.0400,248932.4531,7.2400,274.4569,2.0578,1.4345,961,907,94.38
A2016305,2016-10-31,MOD21A2,LST_Night_1KM,257.7400,277.6000,135884.4219,19.8600,271.7688,16.0547,4.0068,961,500,52.03
A2016313,2016-11-08,MOD21A2,LST_Night_1KM,253.6000,274.8200,107957.6719,21.2200,271.2504,20.1145,4.4849,961,398,41.42
A2016321,2016-11-16,MOD21A2,LST_Night_1KM,274.3400,282.4000,266320.6875,8.0600,278.8698,2.2139,1.4879,961,955,99.38
A2016329,2016-11-24,MOD21A2,LST_Night_1KM,258.2400,275.3400,124343.1172,17.1000,266.8307,5.3391,2.3106,961,466,48.49
A2016337,2016-12-02,MOD21A2,LST_Night_1KM,266.0400,272.9600,250844.0312,6.9200,269.7248,1.0399,1.0198,961,930,96.77
A2016345,2016-12-10,MOD21A2,LST_Night_1KM,264.1200,269.7800,253296.4062,5.6600,267.4724,0.7975,0.8930,961,947,98.54
A2016353,2016-12-18,MOD21A2,LST_Night_1KM,263.6000,271.0200,256885.4844,7.4200,268.1477,1.7267,1.3140,961,958,99.69
