date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2004201,2004-07-19,MOD21A2,LST_Day_1KM,292.5800,314.7400,242040.4375,22.1600,304.0709,10.5304,3.2451,961,796,82.83
A2004209,2004-07-27,MOD21A2,LST_Day_1KM,282.6800,306.1000,177091.5469,23.4200,297.6328,7.2140,2.6859,961,595,61.91
A2004217,2004-08-04,MOD21A2,LST_Day_1KM,294.8800,307.2200,288281.2500,12.3400,300.2930,4.9620,2.2275,961,960,99.90
A2004225,2004-08-12,MOD21A2,LST_Day_1KM,293.1200,308.2200,290345.0938,15.1000,302.1281,3.8793,1.9696,961,961,100.00
A2004233,2004-08-20,MOD21A2,LST_Day_1KM,293.4200,373.9600,287264.0938,80.5400,299.5455,14.4005,3.7948,961,959,99.79
A2004241,2004-08-28,MOD21A2,LST_Day_1KM,294.4000,308.4000,289074.6250,14.0000,300.8061,5.8116,2.4107,961,961,100.00
A2004249,2004-09-05,MOD21A2,LST_Day_1KM,291.4400,302.7600,286034.5000,11.3200,297.6425,5.0391,2.2448,961,961,100.00
A2004257,2004-09-13,MOD21A2,LST_Day_1KM,291.2200,301.4800,284480.1562,10.2600,296.0251,3.6578,1.9125,961,961,100.00
A2004265,2004-09-21,MOD21A2,LST_Day_1KM,278.6200,292.8400,56164.0078,14.2200,286.5511,6.7907,2.6059,961,196,20.40
A2004273,2004-09-29,MOD21A2,LST_Day_1KM,288.5400,298.7400,283039.8438,10.2000,294.5264,2.5563,1.5989,961,961,100.00
A2004281,2004-10-07,MOD21A2,LST_Day_1KM,280.7200,289.3200,273781.0625,8.6000,284.8918,2.4528,1.5661,961,961,100.00
A2004289,2004-10-15,MOD21A2,LST_Day_1KM,281.5000,288.7600,251984.9219,7.2600,286.0215,1.6026,1.2659,961,881,91.68
A2004297,2004-10-23,MOD21A2,LST_Day_1KM,287.2000,294.6200,279371.5938,7.4200,290.7093,0.9025,0.9500,961,961,100.00
A2004305,2004-10-31,MOD21A2,LST_Day_1KM,242.6400,287.5800,52038.3047,44.9400,279.7758,144.4399,12.0183,961,186,19.35
A2004313,2004-11-08,MOD21A2,LST_Day_1KM,272.0400,282.3000,9938.7793,10.2600,276.0772,3.1320,1.7698,961,36,3.75
A2004321,2004-11-16,MOD21A2,LST_Day_1KM,253.2800,270.2600,91073.9375,16.9800,258.7328,8.8298,2.9715,961,352,36.63
A2004329,2004-11-24,MOD21A2,LST_Day_1KM,256.2000,283.1600,195274.1094,26.9600,275.8109,21.8697,4.6765,961,708,73.67
A2004337,2004-12-02,MOD21A2,LST_Day_1KM,272.9400,281.3200,263804.3750,8.3800,275.0828,2.3057,1.5185,961,959,99.79
A2004345,2004-12-10,MOD21A2,LST_Day_1KM,270.9600,275.4600,113035.4922,4.5000,273.0326,1.4798,1.2165,961,414,43.08
A2004353,2004-12-18,MOD21A2,LST_Day_1KM,265.8800,272.3200,235611.1406,6.4400,269.2699,1.0316,1.0157,961,875,91.05
A2004361,2004-12-26,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2005001,2005-01-01,MOD21A2,LST_Day_1KM,256.0200,280.1600,67281.4062,24.1400,278.0223,11.0594,3.3256,961,242,25.18
A2005009,2005-01-09,MOD21A2,LST_Day_1KM,273.0200,280.4800,266916.2500,7.4600,277.7484,0.9591,0.9793,961,961,100.00
A2005017,2005-01-17,MOD21A2,LST_Day_1KM,262.5400,274.7400,240984.8594,12.2000,272.6073,0.7623,0.8731,961,884,91.99
A2005025,2005-01-25,MOD21A2,LST_Day_1KM,258.9400,265.2200,43224.6562,6.2800,263.5650,1.6000,1.2649,961,164,17.07
A2005033,2005-02-02,MOD21A2,LST_Day_1KM,259.9600,267.4800,251524.4062,7.5200,263.6524,1.8964,1.3771,961,954,99.27
A2005041,2005-02-10,MOD21A2,LST_Day_1KM,267.1800,272.2800,256213.3906,5.1000,269.1317,0.3498,0.5914,961,952,99.06
A2005049,2005-02-18,MOD21A2,LST_Day_1KM,266.1400,272.9400,42031.4766,6.8000,271.1708,0.7722,0.8787,961,155,16.13
A2005057,2005-02-26,MOD21A2,LST_Day_1KM,263.5600,271.8400,254338.9062,8.2800,267.4436,2.1712,1.4735,961,951,98.96
A2005065,2005-03-06,MOD21A2,LST_Day_1KM,,,,,,,,961,0,0.00
A2005073,2005-03-14,MOD21A2,LST_Day_1KM,269.3200,281.8400,262976.9062,12.5200,276.5267,1.8588,1.3634,961,951,98.96
A2005081,2005-03-22,MOD21A2,LST_Day_1KM,281.1600,374.5200,277787.5312,93.3600,289.9661,22.8581,4.7810,961,958,99.69
A2005089,2005-03-30,MOD21A2,LST_Day_1KM,285.7400,299.2000,280955.9062,13.4600,292.3578,3.1455,1.7736,961,961,100.00
A2005097,2005-04-07,MOD21A2,LST_Day_1KM,280.1600,300.9600,164372.6562,20.8000,293.5226,16.1452,4.0181,961,560,58.27
A2005105,2005-04-15,MOD21A2,LST_Day_1KM,283.7600,300.1800,281763.1875,16.4200,293.1979,7.4779,2.7346,961,961,100.00
A2005113,2005-04-23,MOD21A2,LST_Day_1KM,284.2800,304.1400,281883.9688,19.8600,297.6599,9.2806,3.0464,961,947,98.54
A2005121,2005-05-01,MOD21A2,LST_Day_1KM,284.7000,312.7800,261022.5469,28.0800,303.8679,19.3685,4.4010,961,859,89.39
A2005129,2005-05-09,MOD21A2,LST_Day_1KM,281.1000,303.4200,159661.5938,22.3200,292.4205,23.3316,4.8303,961,546,56.82
A2005137,2005-05-17,MOD21A2,LST_Day_1KM,295.3000,329.5600,290104.0312,34.2600,301.8773,7.4597,2.7312,961,961,100.00
A2005145,2005-05-25,MOD21A2,LST_Day_1KM,298.5200,311.6200,293992.1250,13.1000,305.9231,5.9083,2.4307,961,961,100.00
A2005153,2005-06-02,MOD21A2,LST_Day_1KM,284.0600,303.1600,183796.8750,19.1000,294.0750,14.0261,3.7451,961,625,65.04
A2005161,2005-06-10,MOD21A2,LST_Day_1KM,294.9400,309.7800,289366.0625,14.8400,301.1093,6.3379,2.5175,961,961,100.00
A2005169,2005-06-18,MOD21A2,LST_Day_1KM,294.6800,310.4000,290550.9375,15.7200,302.3423,7.4910,2.7370,961,961,100.00
A2005177,2005-06-26,MOD21A2,LST_Day_1KM,295.2200,309.6800,291152.4062,14.4600,302.9682,8.4237,2.9024,961,961,100.00
A2005185,2005-07-04,MOD21A2,LST_Day_1KM,292.9000,313.6600,232550.5312,20.7600,304.3855,10.8672,3.2965,961,764,79.50
A2005193,2005-07-12,MOD21A2,LST_Day_1KM,290.5400,308.6400,271056.5938,18.1000,301.1740,5.6365,2.3741,961,900,93.65
A2005201,2005-07-20,MOD21A2,LST_Day_1KM,285.2600,310.8200,217220.9844,25.5600,299.6151,15.0454,3.8788,961,725,75.44
A2005209,2005-07-28,MOD21A2,LST_Day_1KM,300.6000,316.4200,294412.2500,15.8200,306.3603,6.3910,2.5280,961,961,100.00
A2005217,2005-08-05,MOD21A2,LST_Day_1KM,283.8800,298.4000,116703.1484,14.5200,291.7579,6.6273,2.5744,961,400,41.62
A2005225,2005-08-13,MOD21A2,LST_Day_1KM,293.5200,307.0800,288521.3438,13.5600,300.2303,5.1874,2.2776,961,961,100.00
A2005233,2005-08-21,MOD21A2,LST_Day_1KM,288.8400,307.6000,283684.7188,18.7600,298.6155,7.3651,2.7139,961,950,98.86
A2005241,2005-08-29,MOD21A2,LST_Day_1KM,294.8000,304.6000,287475.7500,9.8000,299.1423,3.2771,1.8103,961,961,100.00
A2005249,2005-09-06,MOD21A2,LST_Day_1KM,296.2400,304.5400,288457.6250,8.3000,300.1640,2.7658,1.6631,961,961,100.00
A2005257,2005-09-14,MOD21A2,LST_Day_1KM,281.5600,296.2800,280406.8125,14.7200,291.7865,3.4493,1.8572,961,961,100.00
A2005265,2005-09-22,MOD21A2,LST_Day_1KM,291.9000,299.7600,283968.1875,7.8600,295.4924,2.1888,1.4795,961,961,100.00
A2005273,2005-09-30,MOD21A2,LST_Day_1KM,289.7400,299.8000,282465.7188,10.0600,293.9290,3.1126,1.7643,961,961,100.00
A2005281,2005-10-08,MOD21A2,LST_Day_1KM,287.0400,296.9400,280566.9062,9.9000,291.9531,2.0021,1.4150,961,961,100.00
A2005289,2005-10-16,MOD21A2,LST_Day_1KM,283.6600,290.8800,275805.5312,7.2200,286.9985,1.2864,1.1342,961,961,100.00
A2005297,2005-10-24,MOD21A2,LST_Day_1KM,281.2200,287.0400,273157.6562,5.8200,284.2431,0.9136,0.9558,961,961,100.00
A2005305,2005-11-01,MOD21A2,LST_Day_1KM,282.4000,289.4800,273449.9062,7.0800,284.8437,0.8979,0.9476,961,960,99.90
A2005313,2005-11-09,MOD21A2,LST_Day_1KM,280.2800,286.3800,271599.7500,6.1000,283.5070,1.8250,1.3509,961,958,99.69
A2005321,2005-11-17,MOD21A2,LST_Day_1KM,262.8200,272.9600,15733.4844,10.1400,266.6692,8.7261,2.9540,961,59,6.14
A2005329,2005-11-25,MOD21A2,LST_Day_1KM,268.5600,274.3000,247161.7812,5.7400,272.2046,0.8145,0.9025,961,908,94.48
A2005337,2005-12-03,MOD21A2,LST_Day_1KM,272.9000,278.2200,259936.8281,5.3200,274.7747,0.5092,0.7136,961,946,98.44
A2005345,2005-12-11,MOD21A2,LST_Day_1KM,265.3200,271.1000,78962.9219,5.7800,268.5814,1.3072,1.1433,961,294,30.59
A2005353,2005-12-19,MOD21A2,LST_Day_1KM,248.7800,273.2400,92306.2891,24.4600,267.5545,27.4651,5.2407,961,345,35.90
A2005361,2005-12-27,MOD21A2,LST_Day_1KM,254.3200,268.8600,186962.7188,14.5400,266.3287,6.4348,2.5367,961,702,73.05
A2006001,2006-01-01,MOD21A2,LST_Day_1KM,257.5000,267.5600,250634.0938,10.0600,264.1034,3.8864,1.9714,961,949,98.75
A2006009,2006-01-09,MOD21A2,LST_Day_1KM,262.2600,267.8600,254527.9219,5.6000,264.8574,0.9993,0.9997,961,961,100.00
A2006017,2006-01-17,MOD21A2,LST_Day_1KM,251.4000,268.2800,243752.9844,16.8800,257.3949,5.0232,2.2413,961,947,98.54
A2006025,2006-01-25,MOD21A2,LST_Day_1KM,258.8200,268.0400,250345.4844,9.2200,262.1419,1.8775,1.3702,961,955,99.38
A2006033,2006-02-02,MOD21A2,LST_Day_1KM,255.0400,268.6000,203574.9062,13.5600,260.3260,5.3296,2.3086,961,782,81.37
A2006041,2006-02-10,MOD21A2,LST_Day_1KM,250.0400,273.0200,55818.0859,22.9800,270.9616,4.1832,2.0453,961,206,21.44
A2006049,2006-02-18,MOD21A2,LST_Day_1KM,271.6200,278.0400,262915.2500,6.4200,273.8701,0.9734,0.9866,961,960,99.90
A2006057,2006-02-26,MOD21A2,LST_Day_1KM,267.9200,275.0200,257341.7969,7.1000,270.6013,1.4901,1.2207,961,951,98.96
A2006065,2006-03-06,MOD21A2,LST_Day_1KM,253.9800,273.8200,250277.1094,19.8400,269.1152,8.2469,2.8717,961,930,96.77
A2006073,2006-03-14,MOD21A2,LST_Day_1KM,252.8600,274.4800,16447.0234,21.6200,265.2746,87.1469,9.3353,961,62,6.45
A2006081,2006-03-22,MOD21A2,LST_Day_1KM,272.5400,282.1600,256629.9375,9.6200,275.6498,3.1178,1.7657,961,931,96.88
A2006089,2006-03-30,MOD21A2,LST_Day_1KM,271.2800,290.3800,154109.6094,19.1000,283.8114,15.2540,3.9056,961,543,56.50
A2006097,2006-04-07,MOD21A2,LST_Day_1KM,280.7200,334.1800,278955.6250,53.4600,290.2764,12.0445,3.4705,961,961,100.00
A2006105,2006-04-15,MOD21A2,LST_Day_1KM,280.3800,299.7600,269515.0625,19.3800,293.9095,9.0078,3.0013,961,917,95.42
A2006113,2006-04-23,MOD21A2,LST_Day_1KM,288.5800,306.5600,288781.5938,17.9800,300.5011,6.2739,2.5048,961,961,100.00
A2006121,2006-05-01,MOD21A2,LST_Day_1KM,293.6200,305.2600,287869.6875,11.6400,299.5522,3.6230,1.9034,961,961,100.00
A2006129,2006-05-09,MOD21A2,LST_Day_1KM,290.3800,309.5600,288996.8438,19.1800,300.7251,10.2830,3.2067,961,961,100.00
A2006137,2006-05-17,MOD21A2,LST_Day_1KM,285.3200,307.8200,283997.7812,22.5000,299.2600,12.1990,3.4927,961,949,98.75
A2006145,2006-05-25,MOD21A2,LST_Day_1KM,283.8200,297.9200,53748.2812,14.1000,292.1102,9.7346,3.1200,961,184,19.15
A2006153,2006-06-02,MOD21A2,LST_Day_1KM,283.3000,301.7200,146971.3906,18.4200,291.6099,8.2502,2.8723,961,504,52.45
A2006161,2006-06-10,MOD21A2,LST_Day_1KM,292.9200,310.2200,289925.3438,17.3000,301.6913,6.3095,2.5119,961,961,100.00
A2006169,2006-06-18,MOD21A2,LST_Day_1KM,283.5600,399.5800,284346.1875,116.0200,303.4644,43.9904,6.6325,961,937,97.50
A2006177,2006-06-26,MOD21A2,LST_Day_1KM,295.9000,313.4200,290987.7812,17.5200,302.7968,5.7665,2.4014,961,961,100.00
A2006185,2006-07-04,MOD21A2,LST_Day_1KM,300.4600,321.0600,293692.5938,20.6000,305.6115,5.7537,2.3987,961,961,100.00
A2006193,2006-07-12,MOD21A2,LST_Day_1KM,297.9600,312.5200,292280.7812,14.5600,304.1423,6.5868,2.5665,961,961,100.00
A2006201,2006-07-20,MOD21A2,LST_Day_1KM,302.3400,314.2400,296138.4062,11.9000,308.1565,5.2791,2.2976,961,961,100.00
A2006209,2006-07-28,MOD21A2,LST_Day_1KM,299.7400,315.1800,295845.0938,15.4400,307.8513,9.4464,3.0735,961,961,100.00
A2006217,2006-08-05,MOD21A2,LST_Day_1KM,288.6000,303.8800,162959.6562,15.2800,297.3716,7.7377,2.7817,961,548,57.02
A2006225,2006-08-13,MOD21A2,LST_Day_1KM,295.4000,309.5600,289802.8438,14.1600,301.8780,5.3428,2.3114,961,960,99.90
A2006233,2006-08-21,MOD21A2,LST_Day_1KM,283.5000,300.2200,154845.9062,16.7200,294.3839,5.4368,2.3317,961,526,54.73
A2006241,2006-08-29,MOD21A2,LST_Day_1KM,286.9400,298.4800,231028.3125,11.5400,294.3036,3.4848,1.8668,961,785,81.69
A2006249,2006-09-06,MOD21A2,LST_Day_1KM,292.3000,300.4600,284657.5312,8.1600,296.2097,2.3090,1.5195,961,961,100.00
A2006257,2006-09-14,MOD21A2,LST_Day_1KM,291.2000,302.7200,285364.7188,11.5200,296.9456,4.8006,2.1910,961,961,100.00
A2006265,2006-09-22,MOD21A2,LST_Day_1KM,292.8400,300.3000,284925.6875,7.4600,296.4887,1.5313,1.2375,961,961,100.00
A2006273,2006-09-30,MOD21A2,LST_Day_1KM,284.8000,295.4600,279782.0625,10.6600,291.4396,3.4717,1.8632,961,960,99.90
A2006281,2006-10-08,MOD21A2,LST_Day_1KM,287.9800,297.2200,280798.0625,9.2400,292.1936,2.0997,1.4490,961,961,100.00
A2006289,2006-10-16,MOD21A2,LST_Day_1KM,284.9800,290.4000,276461.0625,5.4200,287.6806,0.9455,0.9724,961,961,100.00
A2006297,2006-10-24,MOD21A2,LST_Day_1KM,265.9000,294.5800,275885.4688,28.6800,288.2816,19.8581,4.4562,961,957,99.58
A2006305,2006-11-01,MOD21A2,LST_Day_1KM,261.8600,284.2200,29692.3809,22.3600,277.4989,53.8689,7.3395,961,107,11.13
A2006313,2006-11-09,MOD21A2,LST_Day_1KM,264.8000,288.3800,271914.6250,23.5800,284.4295,12.5787,3.5466,961,956,99.48
A2006321,2006-11-17,MOD21A2,LST_Day_1KM,277.7800,287.3600,261408.0469,9.5800,283.8307,2.7079,1.6456,961,921,95.84
A2006329,2006-11-25,MOD21A2,LST_Day_1KM,278.5800,285.7000,270236.5625,7.1200,281.4964,0.6909,0.8312,961,960,99.90
A2006337,2006-12-03,MOD21A2,LST_Day_1KM,274.6800,284.7400,191816.4531,10.0600,281.2558,3.1777,1.7826,961,682,70.97
A2006345,2006-12-11,MOD21A2,LST_Day_1KM,269.7400,280.1400,265913.3438,10.4000,276.7048,1.4782,1.2158,961,961,100.00
A2006353,2006-12-19,MOD21A2,LST_Day_1KM,272.5600,274.9800,86867.9062,2.4200,274.0312,0.2201,0.4692,961,317,32.99
A2006361,2006-12-27,MOD21A2,LST_Day_1KM,272.3400,275.0800,262641.1875,2.7400,273.5846,0.2913,0.5397,961,960,99.90
A2007001,2007-01-01,MOD21A2,LST_Day_1KM,253.8800,276.7000,187881.2812,22.8200,273.8794,7.0390,2.6531,961,686,71.38
A2007009,2007-01-09,MOD21A2,LST_Day_1KM,274.6200,279.2800,263600.0000,4.6600,278.0591,0.2306,0.4802,961,948,98.65
A2007017,2007-01-17,MOD21A2,LST_Day_1KM,273.6800,279.3200,64713.6602,5.6400,277.7410,1.1452,1.0701,961,233,24.25
A2007025,2007-01-25,MOD21A2,LST_Day_1KM,260.9600,272.0200,199608.1719,11.0600,265.0839,2.3180,1.5225,961,753,78.36
A2007033,2007-02-02,MOD21A2,LST_Day_1KM,266.4800,266.4800,532.9600,0.0000,266.4800,0.0000,0.0000,961,2,0.21
A2007041,2007-02-10,MOD21A2,LST_Day_1KM,272.8800,276.6000,220998.5312,3.7200,274.8738,0.4624,0.6800,961,804,83.66
A2007049,2007-02-18,MOD21A2,LST_Day_1KM,276.4800,281.9800,255875.2188,5.5000,279.6451,0.4364,0.6606,961,915,95.21
A2007057,2007-02-26,MOD21A2,LST_Day_1KM,276.8000,284.2400,52317.6875,7.4400,281.2779,2.5600,1.6000,961,186,19.35
A2007065,2007-03-06,MOD21A2,LST_Day_1KM,280.4600,292.9800,274952.8125,12.5200,287.3070,1.9917,1.4113,961,957,99.58
A2007073,2007-03-14,MOD21A2,LST_Day_1KM,284.4000,290.1200,240369.2656,5.7200,288.2126,0.9422,0.9707,961,834,86.78
A2007081,2007-03-22,MOD21A2,LST_Day_1KM,284.3400,294.0000,278821.2812,9.6600,290.1366,2.3854,1.5445,961,961,100.00
A2007089,2007-03-30,MOD21A2,LST_Day_1KM,284.6600,297.8600,280021.3438,13.2000,291.3854,2.7966,1.6723,961,961,100.00
A2007097,2007-04-07,MOD21A2,LST_Day_1KM,288.3200,304.7000,286250.2500,16.3800,297.8671,6.8145,2.6105,961,961,100.00
A2007105,2007-04-15,MOD21A2,LST_Day_1KM,289.0600,301.8400,284698.9062,12.7800,296.2528,3.9322,1.9830,961,961,100.00
A2007113,2007-04-23,MOD21A2,LST_Day_1KM,289.5000,304.1000,286781.7188,14.6000,298.4201,6.1762,2.4852,961,961,100.00
A2007121,2007-05-01,MOD21A2,LST_Day_1KM,289.7400,309.8800,286067.2188,20.1400,297.6766,5.9368,2.4365,961,961,100.00
A2007129,2007-05-09,MOD21A2,LST_Day_1KM,282.3000,311.3800,268460.5625,29.0800,299.6212,15.6984,3.9621,961,896,93.24
A2007137,2007-05-17,MOD21A2,LST_Day_1KM,291.6400,307.3600,288386.6875,15.7200,300.0902,5.9183,2.4328,961,961,100.00
A2007145,2007-05-25,MOD21A2,LST_Day_1KM,297.2400,317.2000,288402.5000,19.9600,306.4851,10.0662,3.1727,961,941,97.92
A2007153,2007-06-02,MOD21A2,LST_Day_1KM,299.4400,311.5000,292933.6562,12.0600,304.8217,5.3474,2.3125,961,961,100.00
A2007161,2007-06-10,MOD21A2,LST_Day_1KM,296.8000,310.7800,291679.5312,13.9800,303.5167,6.9094,2.6286,961,961,100.00
A2007169,2007-06-18,MOD21A2,LST_Day_1KM,292.6400,310.8000,270978.1250,18.1600,301.7574,9.8982,3.1461,961,898,93.44
A2007177,2007-06-26,MOD21A2,LST_Day_1KM,287.6600,307.5400,206790.2812,19.8800,299.2624,12.6867,3.5618,961,691,71.90
A2007185,2007-07-04,MOD21A2,LST_Day_1KM,285.1400,311.9600,135739.9531,26.8200,301.6443,19.5865,4.4257,961,450,46.83
A2007193,2007-07-12,MOD21A2,LST_Day_1KM,299.1400,313.9600,294515.8125,14.8200,306.4681,5.9525,2.4398,961,961,100.00
A2007201,2007-07-20,MOD21A2,LST_Day_1KM,296.0600,311.3200,290293.3125,15.2600,303.6541,7.4579,2.7309,961,956,99.48
A2007209,2007-07-28,MOD21A2,LST_Day_1KM,292.0600,309.3800,290471.5000,17.3200,302.2596,10.6260,3.2597,961,961,100.00
A2007217,2007-08-05,MOD21A2,LST_Day_1KM,297.8200,309.7400,292415.8438,11.9200,304.2829,4.9664,2.2285,961,961,100.00
A2007225,2007-08-13,MOD21A2,LST_Day_1KM,296.1200,308.3600,290802.1250,12.2400,302.6037,5.6171,2.3700,961,961,100.00
A2007233,2007-08-21,MOD21A2,LST_Day_1KM,296.3400,307.3800,290102.5938,11.0400,301.8758,3.1313,1.7695,961,961,100.00
A2007241,2007-08-29,MOD21A2,LST_Day_1KM,287.1600,301.5000,24918.9980,14.3400,293.1647,5.5732,2.3608,961,85,8.84
A2007249,2007-09-06,MOD21A2,LST_Day_1KM,255.4600,292.8600,21874.7207,37.4000,287.8253,29.8335,5.4620,961,76,7.91
A2007257,2007-09-14,MOD21A2,LST_Day_1KM,288.0800,298.0400,281647.3125,9.9600,293.0773,3.0242,1.7390,961,961,100.00
A2007265,2007-09-22,MOD21A2,LST_Day_1KM,291.2000,298.3000,283116.7188,7.1000,294.6064,1.4612,1.2088,961,961,100.00
A2007273,2007-09-30,MOD21A2,LST_Day_1KM,273.2800,298.9200,280754.7188,25.6400,292.1485,16.2374,4.0296,961,961,100.00
A2007281,2007-10-08,MOD21A2,LST_Day_1KM,281.3200,290.1400,274914.5938,8.8200,286.0714,2.1912,1.4803,961,961,100.00
A2007289,2007-10-16,MOD21A2,LST_Day_1KM,282.7200,291.3800,276837.9688,8.6600,288.0728,3.3277,1.8242,961,961,100.00
A2007297,2007-10-24,MOD21A2,LST_Day_1KM,267.5400,286.9400,103630.5234,19.4000,284.6992,1.4701,1.2125,961,364,37.88
A2007305,2007-11-01,MOD21A2,LST_Day_1KM,273.4000,283.8400,47570.5664,10.4400,279.8269,4.5174,2.1254,961,170,17.69
A2007313,2007-11-09,MOD21A2,LST_Day_1KM,255.7400,279.1200,91498.6641,23.3800,271.5094,20.2919,4.5047,961,337,35.07
A2007321,2007-11-17,MOD21A2,LST_Day_1KM,269.1800,276.8600,257105.0156,7.6800,273.5160,0.9471,0.9732,961,940,97.81
A2007329,2007-11-25,MOD21A2,LST_Day_1KM,254.2200,279.1000,233181.8906,24.8800,272.4088,12.9990,3.6054,961,856,89.07
A2007337,2007-12-03,MOD21A2,LST_Day_1KM,274.8600,279.6400,257335.8281,4.7800,278.2009,0.5208,0.7217,961,925,96.25
A2007345,2007-12-11,MOD21A2,LST_Day_1KM,260.7200,274.9600,126711.1484,14.2400,268.4558,18.9938,4.3582,961,472,49.12
A2007353,2007-12-19,MOD21A2,LST_Day_1KM,263.8800,270.9000,234719.3438,7.0200,268.2507,1.1842,1.0882,961,875,91.05
A2007361,2007-12-27,MOD21A2,LST_Day_1KM,265.7800,271.0200,79997.3594,5.2400,268.4475,2.1902,1.4799,961,298,31.01
A2008001,2008-01-01,MOD21A2,LST_Day_1KM,249.3600,271.8400,17518.5762,22.4800,261.4713,39.4160,6.2782,961,67,6.97
A2008009,2008-01-09,MOD21A2,LST_Day_1KM,272.1000,281.7200,247356.7031,9.6200,275.1465,2.1062,1.4513,961,899,93.55
A2008017,2008-01-17,MOD21A2,LST_Day_1KM,254.7400,274.5800,13800.6406,19.8400,265.3969,34.7242,5.8927,961,52,5.41
A2008025,2008-01-25,MOD21A2,LST_Day_1KM,272.3600,277.2200,17239.4043,4.8600,273.6413,0.9834,0.9917,961,63,6.56
A2008033,2008-02-02,MOD21A2,LST_Day_1KM,274.5000,280.6000,255856.2812,6.1000,278.1046,0.7719,0.8786,961,920,95.73
A2008041,2008-02-10,MOD21A2,LST_Day_1KM,267.0000,280.4800,254249.1250,13.4800,276.3578,3.6963,1.9226,961,920,95.73
A2008049,2008-02-18,MOD21A2,LST_Day_1KM,273.4000,288.3000,154655.6719,14.9000,282.2184,8.2101,2.8653,961,548,57.02
A2008057,2008-02-26,MOD21A2,LST_Day_1KM,240.3400,284.4600,89014.9531,44.1200,278.1717,54.6607,7.3933,961,320,33.30
A2008065,2008-03-05,MOD21A2,LST_Day_1KM,280.4600,303.6400,272337.2188,23.1800,284.5739,1.9626,1.4009,961,957,99.58
A2008073,2008-03-13,MOD21A2,LST_Day_1KM,272.0400,284.4000,154224.8281,12.3600,278.8876,4.5387,2.1304,961,553,57.54
A2008081,2008-03-21,MOD21A2,LST_Day_1KM,272.4400,292.3800,114065.7344,19.9400,283.7456,17.7815,4.2168,961,402,41.83
A2008089,2008-03-29,MOD21A2,LST_Day_1KM,282.8400,296.9000,280123.5625,14.0600,291.4917,4.3723,2.0910,961,961,100.00
A2008097,2008-04-06,MOD21A2,LST_Day_1KM,281.5400,299.9000,221883.9219,18.3600,289.6657,7.1452,2.6730,961,766,79.71
A2008105,2008-04-14,MOD21A2,LST_Day_1KM,285.4200,299.1800,277824.1250,13.7600,292.1389,5.2099,2.2825,961,951,98.96
A2008113,2008-04-22,MOD21A2,LST_Day_1KM,286.2000,302.2800,284455.5000,16.0800,295.9995,5.4131,2.3266,961,961,100.00
A2008121,2008-04-30,MOD21A2,LST_Day_1KM,273.7200,302.8400,282094.5312,29.1200,294.4619,9.5824,3.0955,961,958,99.69
A2008129,2008-05-08,MOD21A2,LST_Day_1KM,291.5400,308.9200,285657.6250,17.3800,299.4315,9.1467,3.0243,961,954,99.27
A2008137,2008-05-16,MOD21A2,LST_Day_1KM,284.1000,302.3000,88653.3281,18.2000,296.4994,11.3009,3.3617,961,299,31.11
A2008145,2008-05-24,MOD21A2,LST_Day_1KM,294.7600,307.9600,288832.8125,13.2000,300.5544,5.4241,2.3290,961,961,100.00
A2008153,2008-06-01,MOD21A2,LST_Day_1KM,297.0600,312.7800,292253.9062,15.7200,304.1144,7.4715,2.7334,961,961,100.00
A2008161,2008-06-09,MOD21A2,LST_Day_1KM,291.8800,339.9200,281989.8125,48.0400,302.8892,11.3777,3.3731,961,931,96.88
A2008169,2008-06-17,MOD21A2,LST_Day_1KM,297.1800,330.9400,292220.8750,33.7600,304.0800,7.2075,2.6847,961,961,100.00
A2008177,2008-06-25,MOD21A2,LST_Day_1KM,296.7200,311.6600,292434.8750,14.9400,304.3027,7.8935,2.8095,961,961,100.00
A2008185,2008-07-03,MOD21A2,LST_Day_1KM,280.5600,314.8400,292568.0000,34.2800,304.4412,16.5581,4.0692,961,961,100.00
A2008193,2008-07-11,MOD21A2,LST_Day_1KM,296.4800,311.7600,291180.0625,15.2800,302.9969,4.9535,2.2256,961,961,100.00
A2008201,2008-07-19,MOD21A2,LST_Day_1KM,288.1600,308.2000,268362.9688,20.0400,299.5122,5.2169,2.2841,961,896,93.24
A2008209,2008-07-27,MOD21A2,LST_Day_1KM,296.4000,309.1600,290268.5312,12.7600,302.0484,4.9387,2.2223,961,961,100.00
A2008217,2008-08-04,MOD21A2,LST_Day_1KM,293.4800,308.4200,287710.0625,14.9400,299.3861,7.3509,2.7112,961,961,100.00
A2008225,2008-08-12,MOD21A2,LST_Day_1KM,296.7800,307.6000,289102.1562,10.8200,300.8347,3.9396,1.9849,961,961,100.00
A2008233,2008-08-20,MOD21A2,LST_Day_1KM,289.7800,306.1400,284101.3438,16.3600,298.7396,4.2118,2.0523,961,951,98.96
A2008241,2008-08-28,MOD21A2,LST_Day_1KM,291.5000,305.4200,286233.4688,13.9200,298.7823,4.8379,2.1995,961,958,99.69
A2008249,2008-09-05,MOD21A2,LST_Day_1KM,288.3200,304.7600,283962.2500,16.4400,297.6544,6.4531,2.5403,961,954,99.27
